Oil Sands Data
8
Drillhole Number
East
North
Elevation
Bitumen
Fines
Chlorides
Facies Code
 18 2771.80  9640.80 251.50   6.057  33.082   -9.00 -9
 18 2771.80  9640.80 248.50   9.870  20.600   -9.00 -9
 18 2771.80  9640.80 245.50  12.659  11.515   -9.00 -9
 18 2771.80  9640.80 242.50  16.081   4.900   -9.00 -9
 18 2771.80  9640.80 239.50  15.135   7.720   -9.00 -9
 18 2771.80  9640.80 236.50  16.384   4.900   -9.00 -9
 18 2771.80  9640.80 233.50  16.582   4.900   -9.00 -9
 18 2771.80  9640.80 230.50  16.185   4.900   -9.00 -9
 18 2771.80  9640.80 227.50  15.910   5.440   -9.00 -9
 18 2771.80  9640.80 224.50  17.184   4.900   -9.00 -9
 18 2771.80  9640.80 221.50  16.028   4.900   -9.00 -9
 18 2771.80  9640.80 218.50  15.714   5.760   -9.00 -9
 18 2771.80  9640.80 215.50  13.592   9.800   -9.00 -9
 18 2771.80  9640.80 212.50  16.110   4.900   -9.00 -9
 18 2771.80  9640.80 209.50  15.915   5.640   -9.00 -9
 18 2771.80  9640.80 206.50  15.282   5.820   -9.00 -9
 18 2771.80  9640.80 203.50  10.727  21.136   -9.00 -9
 18 2771.80  9640.80 200.50   2.000  46.300   -9.00 -9
 18 2771.80  9640.80 197.50   2.000  46.300   -9.00 -9
 19 1758.20 10638.80 260.50   7.087  29.719   -9.00 -9
 19 1758.20 10638.80 257.50   8.088  26.482   -9.00 -9
 19 1758.20 10638.80 254.50  10.247  19.686   -9.00 -9
 19 1758.20 10638.80 251.50   6.388  32.220   -9.00 -9
 19 1758.20 10638.80 248.50  12.319  12.590   -9.00 -9
 19 1758.20 10638.80 245.50   5.904  33.573   -9.00 -9
 19 1758.20 10638.80 242.50   8.177  26.733   -9.00 -9
 19 1758.20 10638.80 239.50   9.912  21.002   -9.00 -9
 19 1758.20 10638.80 236.50   7.026  30.416   -9.00 -9
 19 1758.20 10638.80 233.50   4.507  38.341   -9.00 -9
 19 1758.20 10638.80 230.50   5.298  35.800   -9.00 -9
 19 1758.20 10638.80 227.50  11.493  16.794   -9.00 -9
 19 1758.20 10638.80 224.50  14.426   8.193   -9.00 -9
 19 1758.20 10638.80 221.50  14.795   7.063   -9.00 -9
 19 1758.20 10638.80 218.50   9.908  20.470   -9.00 -9
 19 1758.20 10638.80 215.50  14.197   9.687   -9.00 -9
 19 1758.20 10638.80 212.50  14.199   7.970   -9.00 -9
 20 1751.91  9024.80 257.50   7.638  27.883   -9.00 -9
 20 1751.91  9024.80 254.50   5.373  35.347   -9.00 -9
 20 1751.91  9024.80 251.50   1.615  47.633   -9.00 -9
 20 1751.91  9024.80 248.50   2.493  44.768   -9.00 -9
 20 1751.91  9024.80 245.50   2.624  44.336   -9.00 -9
 20 1751.91  9024.80 242.50   3.542  41.336   -9.00 -9
 20 1751.91  9024.80 239.50   2.064  46.163   -9.00 -9
 20 1751.91  9024.80 236.50   4.497  38.200   -9.00 -9
 20 1751.91  9024.80 233.50   5.080  36.245   -9.00 -9
 20 1751.91  9024.80 230.50   9.970  20.613   -9.00 -9
 20 1751.91  9024.80 227.50  10.567  18.317   -9.00 -9
 20 1751.91  9024.80 224.50  15.552   5.160   -9.00 -9
 20 1751.91  9024.80 221.50  14.519   7.787   -9.00 -9
 20 1751.91  9024.80 218.50   8.875  23.831   -9.00 -9
 21 1564.91  6390.80 254.50   4.783  37.226   -9.00 -9
 21 1564.91  6390.80 251.50   7.710  27.657   -9.00 -9
 21 1564.91  6390.80 248.50   7.123  29.573   -9.00 -9
 21 1564.91  6390.80 245.50   7.387  28.765   -9.00 -9
 21 1564.91  6390.80 242.50   6.500  31.619   -9.00 -9
 21 1564.91  6390.80 239.50  10.843  17.453   -9.00 -9
 21 1564.91  6390.80 236.50  14.000   7.100   -9.00 -9
 21 1564.91  6390.80 233.50  14.000   7.100   -9.00 -9
 21 1564.91  6390.80 230.50  14.000   7.100   -9.00 -9
 21 1564.91  6390.80 227.50  10.940  17.157   -9.00 -9
 21 1564.91  6390.80 224.50  12.000  13.700   -9.00 -9
 21 1564.91  6390.80 221.50   9.593  21.550   -9.00 -9
 21 1564.91  6390.80 218.50  14.000   7.100   -9.00 -9
 21 1564.91  6390.80 215.50  14.000   7.100   -9.00 -9
 21 1564.91  6390.80 212.50  14.000   7.100   -9.00 -9
 21 1564.91  6390.80 209.50  14.000   7.100   -9.00 -9
 21 1564.91  6390.80 206.50  14.000   7.100   -9.00 -9
 22 2394.59  6792.80 260.50   0.497  51.294   -9.00 30
 22 2394.59  6792.80 257.50   1.975  46.451   -9.00 -9
 22 2394.59  6792.80 254.50   2.507  44.683   -9.00 -9
 22 2394.59  6792.80 251.50   1.566  47.796   -9.00 -9
 22 2394.59  6792.80 248.50   0.917  49.918   -9.00 -9
 22 2394.59  6792.80 245.50   0.915  49.934   -9.00 -9
 22 2394.59  6792.80 242.50   0.861  50.108   -9.00 -9
 22 2394.59  6792.80 239.50   2.164  45.824   -9.00 -9
 22 2394.59  6792.80 236.50   5.359  35.403   -9.00 -9
 22 2394.59  6792.80 233.50   7.413  28.660   -9.00 -9
 22 2394.59  6792.80 230.50  11.208  16.364   -9.00 -9
 22 2394.59  6792.80 227.50  12.603  12.319   -9.00 -9
 22 2394.59  6792.80 224.50   8.706  26.198   -9.00 -9
